"Region","Year","Month","Day","EVI"
"IIA","2008","12","01",0.312419122771555
"IIB","2008","12","01",0.272011974650545
"III","2008","12","01",0.271455641901686
"IV","2008","12","01",0.271082170300173
"V","2008","12","01",0.162689213103544
"I","2008","12","02",0.24846076610648
"IIA","2008","12","02",0.287256523720465
"IIB","2008","12","02",0.235049054133532
"III","2008","12","02",0.270882478483818
"IV","2008","12","02",0.290955142303128
"V","2008","12","02",0.203300547308431
"I","2008","12","03",NA
"IIA","2008","12","03",0.26189250283872
"IIB","2008","12","03",0.208839429500485
"III","2008","12","03",0.249754225654836
"IV","2008","12","03",0.270556880354178
"V","2008","12","03",0.219679600839961
"I","2008","12","04",0.302727541331282
"IIA","2008","12","04",0.325510617221498
"IIB","2008","12","04",0.258168877314088
"III","2008","12","04",0.285051876860536
"IV","2008","12","04",0.293484627794344
"V","2008","12","04",0.219750150298454
"I","2008","12","05",0.211326170673784
"IIA","2008","12","05",0.270120772952174
"IIB","2008","12","05",0.208319702457519
"III","2008","12","05",0.234671002384357
"IV","2008","12","05",0.230939029114538
"V","2008","12","05",0.185385400384181
"I","2008","12","06",0.286905346895602
"IIA","2008","12","06",0.323339635210202
"IIB","2008","12","06",0.267999168085398
"III","2008","12","06",0.265550013332717
"IV","2008","12","06",0.252241875834022
"V","2008","12","06",0.131764617944811
"I","2008","12","07",0.213198932642371
"IIA","2008","12","07",0.246934589348558
"IIB","2008","12","07",0.182373960166607
"III","2008","12","07",0.179080702967723
"IV","2008","12","07",0.207590648264808
"V","2008","12","07",0.155104925273423
"I","2008","12","08",0.261226230696421
"IIA","2008","12","08",0.246338169647732
"IIB","2008","12","08",0.230853400390397
"III","2008","12","08",0.247180169518352
"IV","2008","12","08",0.265298859598975
"V","2008","12","08",0.214366807497208
"I","2008","12","09",0.19763470978146
"IIA","2008","12","09",0.276316974955522
"IIB","2008","12","09",0.21403374377272
"III","2008","12","09",0.258995893391836
"IV","2008","12","09",0.293666550302371
"V","2008","12","09",0.206122369782872
"I","2008","12","10",0.278702095054757
"IIA","2008","12","10",0.150695352705187
"IIB","2008","12","10",0.0915319638815896
"III","2008","12","10",0.107033016302613
"IV","2008","12","10",0.185155675124162
"V","2008","12","10",0.158973026014401
"I","2008","12","11",0.28879845393771
"IIA","2008","12","11",0.244055472074024
"IIB","2008","12","11",0.187691945683511
"III","2008","12","11",0.164193290656394
"IV","2008","12","11",0.241163222906585
"V","2008","12","11",0.149914937969942
"I","2008","12","12",0.205255360709289
"IIA","2008","12","12",0.171360657288719
"IIB","2008","12","12",0.167698870497796
"III","2008","12","12",0.210351765319704
"IV","2008","12","12",0.257100083911816
"V","2008","12","12",0.20348850083169
"I","2008","12","13",0.323344312269955
"IIA","2008","12","13",0.0673296259002899
"IIB","2008","12","13",0.170292228630255
"III","2008","12","13",0.145750565491864
"IV","2008","12","13",0.128546427802055
"V","2008","12","13",0.17863054549401
"I","2008","12","14",0.238780565250044
"IIA","2008","12","14",0.251350309985642
"IIB","2008","12","14",0.194606042531483
"III","2008","12","14",0.201325384181999
"IV","2008","12","14",0.190711153194927
"V","2008","12","14",0.183071298933125
"I","2008","12","15",0.254985594826379
"IIA","2008","12","15",0.238650282299521
"IIB","2008","12","15",0.206866896739991
"III","2008","12","15",0.265519025554728
"IV","2008","12","15",0.189917015872699
"V","2008","12","15",0.202641658135382
"I","2008","12","16",0.0493963953106651
"IIA","2008","12","16",0.177343226000466
"IIB","2008","12","16",0.122383097713617
"III","2008","12","16",0.12374534313501
"IV","2008","12","16",0.110385621498628
"V","2008","12","16",0.0611416375559224
"I","2008","12","17",-0.018824557039184
"IIA","2008","12","17",0.159373042149566
"IIB","2008","12","17",0.0190861199476026
"III","2008","12","17",0.0631469906326632
"IV","2008","12","17",0.120891835332508
"V","2008","12","17",0.0221714288599489
"I","2008","12","18",0.10313766313898
"IIA","2008","12","18",0.111846627283963
"IIB","2008","12","18",0.120042704410837
"III","2008","12","18",0.151915832494994
"IV","2008","12","18",0.179863967967271
"V","2008","12","18",0.116014737369303
"I","2008","12","19",NA
"IIA","2008","12","19",0.159421649619166
"IIB","2008","12","19",0.127369277189158
"III","2008","12","19",0.13290990128347
"IV","2008","12","19",0.203580443084421
"V","2008","12","19",0.142853782706641
"I","2008","12","20",NA
"IIA","2008","12","20",NA
"IIB","2008","12","20",NA
"III","2008","12","20",NA
"IV","2008","12","20",NA
"V","2008","12","20",NA
"I","2008","12","23",NA
"IIA","2008","12","23",NA
"IIB","2008","12","23",NA
"III","2008","12","23",NA
"IV","2008","12","23",NA
"V","2008","12","23",NA
"I","2008","12","24",0.102630044217801
"IIA","2008","12","24",0.185355798180183
"IIB","2008","12","24",0.124543602858853
"III","2008","12","24",0.0748353323416124
"IV","2008","12","24",0.0449704871038427
"V","2008","12","24",0.111340001571329
"I","2008","12","25",0.165259914372568
"IIA","2008","12","25",0.344952041716661
"IIB","2008","12","25",0.20056802279676
"III","2008","12","25",0.205217187960667
"IV","2008","12","25",0.102481889829353
"V","2008","12","25",-0.024731267766105
"I","2008","12","26",0.173398744978335
"IIA","2008","12","26",0.22412785844432
"IIB","2008","12","26",0.264515284539516
"III","2008","12","26",0.211420700916314
"IV","2008","12","26",0.123901673445976
"V","2008","12","26",0.0521298307387456
"I","2008","12","27",0.2624653278267
"IIA","2008","12","27",0.181929846484614
"IIB","2008","12","27",0.231497891794753
"III","2008","12","27",0.159446664465881
"IV","2008","12","27",0.119392461379699
"V","2008","12","27",0.0832466748734632
"I","2008","12","28",0.122643982304116
"IIA","2008","12","28",0.276265753320376
"IIB","2008","12","28",0.184466808455389
"III","2008","12","28",0.193977460936332
"IV","2008","12","28",0.120236529624157
"V","2008","12","28",0.106285308730158
"I","2008","12","29",0.367166484633008
"IIA","2008","12","29",0.412102509138554
"IIB","2008","12","29",0.318202260424709
"III","2008","12","29",0.321285099355862
"IV","2008","12","29",0.389797634112702
"V","2008","12","29",0.222469347133776
"I","2008","12","30",0.162441425242173
"IIA","2008","12","30",0.24109412011724
"IIB","2008","12","30",0.253554725678455
"III","2008","12","30",0.273082425283809
"IV","2008","12","30",0.29265690477423
"V","2008","12","30",0.192477377265741
"I","2008","12","31",0.274022008479455
"IIA","2008","12","31",0.367529998918046
"IIB","2008","12","31",0.30303734401912
"III","2008","12","31",0.258081252417174
"IV","2008","12","31",0.284717578002606
"V","2008","12","31",0.166457306949587
"I","2009","01","01",0.0743504336485064
"IIA","2009","01","01",0.183507879012353
"IIB","2009","01","01",0.194903709417607
"III","2009","01","01",0.221012667055911
"IV","2009","01","01",0.284173231911451
"V","2009","01","01",0.112815040262423
"I","2009","01","02",0.19445621615669
"IIA","2009","01","02",0.304126818912534
"IIB","2009","01","02",0.219488260345714
"III","2009","01","02",0.287508314823957
"IV","2009","01","02",0.336598660052372
"V","2009","01","02",0.283084288776374
"I","2009","01","03",0.170027737552511
"IIA","2009","01","03",0.381483210226911
"IIB","2009","01","03",0.247205697083774
"III","2009","01","03",0.274266458114753
"IV","2009","01","03",0.370938742612318
"V","2009","01","03",0.247939252013193
"I","2009","01","04",NA
"IIA","2009","01","04",0.312076858566359
"IIB","2009","01","04",0.292555839485615
"III","2009","01","04",0.333125351910828
"IV","2009","01","04",0.358857610219576
"V","2009","01","04",0.263891396675363
"I","2009","01","05",0.161968354249469
"IIA","2009","01","05",0.397888429929732
"IIB","2009","01","05",0.285496338913911
"III","2009","01","05",0.34699509223868
"IV","2009","01","05",0.41008969891134
"V","2009","01","05",0.26871135179503
"I","2009","01","06",0.0715167641491165
"IIA","2009","01","06",0.18207193746284
"IIB","2009","01","06",0.0617787715746396
"III","2009","01","06",0.126784552565645
"IV","2009","01","06",0.247811779662979
"V","2009","01","06",0.192131887320554
"I","2009","01","07",0.355412576223401
"IIA","2009","01","07",0.17871280437231
"IIB","2009","01","07",0.292825070571578
"III","2009","01","07",0.262002910214669
"IV","2009","01","07",0.292532578346056
"V","2009","01","07",0.267914603865683
"I","2009","01","08",0.298722221163879
"IIA","2009","01","08",0.382331866606585
"IIB","2009","01","08",0.329814616796458
"III","2009","01","08",0.333898366499489
"IV","2009","01","08",0.349602454676812
"V","2009","01","08",0.281750832902069
"I","2009","01","09",0.389434877800719
"IIA","2009","01","09",0.450859669353667
"IIB","2009","01","09",0.34731576829376
"III","2009","01","09",0.304277451158959
"IV","2009","01","09",0.377939479638489
"V","2009","01","09",0.316204597444096
"I","2009","01","10",0.339794444575193
"IIA","2009","01","10",0.403742810826461
"IIB","2009","01","10",0.326034310714571
"III","2009","01","10",0.326601734017764
"IV","2009","01","10",0.381582608797247
"V","2009","01","10",0.30299881254693
"I","2009","01","11",0.425539300399185
"IIA","2009","01","11",0.231929504669093
"IIB","2009","01","11",0.29269310511716
"III","2009","01","11",0.177980791260867
"IV","2009","01","11",0.220212037117017
"V","2009","01","11",0.205938596214511
"I","2009","01","12",0.3582155703692
"IIA","2009","01","12",0.407004575100645
"IIB","2009","01","12",0.387306040357757
"III","2009","01","12",0.382100330415669
"IV","2009","01","12",0.388653700359531
"V","2009","01","12",0.251689647309705
"I","2009","01","13",0.296052144251039
"IIA","2009","01","13",0.360797561735469
"IIB","2009","01","13",0.329253310389422
"III","2009","01","13",0.328245470781346
"IV","2009","01","13",0.356575331705187
"V","2009","01","13",0.299515172904005
"I","2009","01","14",0.326414169778408
"IIA","2009","01","14",0.289709572929292
"IIB","2009","01","14",0.344315484064441
"III","2009","01","14",0.366176277074675
"IV","2009","01","14",0.357250094625455
"V","2009","01","14",0.262623608810167
"I","2009","01","15",0.166131894557386
"IIA","2009","01","15",0.29748758780705
"IIB","2009","01","15",0.208007589074425
"III","2009","01","15",0.242706683518979
"IV","2009","01","15",0.232474711683761
"V","2009","01","15",0.170434394961328
"I","2009","01","16",0.426792431457972
"IIA","2009","01","16",0.229432105220161
"IIB","2009","01","16",0.303957919304307
"III","2009","01","16",0.283281359104704
"IV","2009","01","16",0.272457349741792
"V","2009","01","16",0.222597105227821
"I","2009","01","17",0.264737964187924
"IIA","2009","01","17",0.351302083344273
"IIB","2009","01","17",0.300307395085197
"III","2009","01","17",0.298703324896424
"IV","2009","01","17",0.34200873747056
"V","2009","01","17",0.269185228471715
"I","2009","01","18",0.392455787180275
"IIA","2009","01","18",0.227138091643601
"IIB","2009","01","18",0.258960440583887
"III","2009","01","18",0.242481033302564
"IV","2009","01","18",0.241979749687268
"V","2009","01","18",0.279648859956478
"I","2009","01","19",0.340163674504308
"IIA","2009","01","19",0.183459996130813
"IIB","2009","01","19",0.251900999437993
"III","2009","01","19",0.25852687926544
"IV","2009","01","19",0.304050959485555
"V","2009","01","19",0.253633735636344
"I","2009","01","20",NA
"IIA","2009","01","20",0.212951391251662
"IIB","2009","01","20",0.299929502759457
"III","2009","01","20",0.287998648497268
"IV","2009","01","20",0.284942103289052
"V","2009","01","20",0.103256435008123
"I","2009","01","21",0.338418106401067
"IIA","2009","01","21",0.27190960724055
"IIB","2009","01","21",0.318950150310389
"III","2009","01","21",0.345842021730056
"IV","2009","01","21",0.340394572634988
"V","2009","01","21",0.266470264669729
"I","2009","01","22",0.266221514021606
"IIA","2009","01","22",0.259008197446172
"IIB","2009","01","22",0.266072277669097
"III","2009","01","22",0.295048851142516
"IV","2009","01","22",0.342067197474428
"V","2009","01","22",0.334250375694228
"I","2009","01","23",0.481304732885896
"IIA","2009","01","23",0.383620731209987
"IIB","2009","01","23",0.431622756307247
"III","2009","01","23",0.413057064669564
"IV","2009","01","23",0.444221827837541
"V","2009","01","23",0.447705217427842
"I","2009","01","24",0.368581986713481
"IIA","2009","01","24",0.359290629693517
"IIB","2009","01","24",0.356319586541973
"III","2009","01","24",0.347953781030073
"IV","2009","01","24",0.386866639416985
"V","2009","01","24",0.352837209958234
"I","2009","01","25",0.478193687914167
"IIA","2009","01","25",0.306004915949612
"IIB","2009","01","25",0.384739658068719
"III","2009","01","25",0.428113370138274
"IV","2009","01","25",0.38487577460782
"V","2009","01","25",0.417343384188378
"I","2009","01","26",0.358703280111374
"IIA","2009","01","26",0.299186620828488
"IIB","2009","01","26",0.292567143420827
"III","2009","01","26",0.294076413171054
"IV","2009","01","26",0.301879167010678
"V","2009","01","26",0.350395285397579
"I","2009","01","27",0.364782344479723
"IIA","2009","01","27",0.301843392322654
"IIB","2009","01","27",0.25876909719962
"III","2009","01","27",0.243453378876584
"IV","2009","01","27",0.253441863421285
"V","2009","01","27",0.165164019058614
"I","2009","01","28",0.412223254047319
"IIA","2009","01","28",0.483692713594365
"IIB","2009","01","28",0.414172061268167
"III","2009","01","28",0.38206906794598
"IV","2009","01","28",0.449799620506857
"V","2009","01","28",0.381415620116489
"I","2009","01","29",0.270701868666659
"IIA","2009","01","29",0.331264407670971
"IIB","2009","01","29",0.335758897885858
"III","2009","01","29",0.30781276007329
"IV","2009","01","29",0.311653218779567
"V","2009","01","29",0.147421059832831
"I","2009","01","30",0.487959777405063
"IIA","2009","01","30",0.45754783734498
"IIB","2009","01","30",0.451148163640398
"III","2009","01","30",0.438094243951466
"IV","2009","01","30",0.439391994389832
"V","2009","01","30",0.3396827875023
"I","2009","01","31",0.349502245028151
"IIA","2009","01","31",0.370974258649601
"IIB","2009","01","31",0.346149527756238
"III","2009","01","31",0.333619056318947
"IV","2009","01","31",0.321964456203624
"V","2009","01","31",0.228306753887473
"I","2009","02","01",0.47010772376775
"IIA","2009","02","01",0.341939071558998
"IIB","2009","02","01",0.440641965158871
"III","2009","02","01",0.42493582190102
"IV","2009","02","01",0.39500782216948
"V","2009","02","01",0.377728091352846
"I","2009","02","02",0.284642612076279
"IIA","2009","02","02",0.357684091660687
"IIB","2009","02","02",0.274853886694526
"III","2009","02","02",0.315501425267288
"IV","2009","02","02",0.363563734734337
"V","2009","02","02",0.345032252606437
"I","2009","02","03",0.500503350628966
"IIA","2009","02","03",0.341689700015583
"IIB","2009","02","03",0.453056822489072
"III","2009","02","03",0.397711597953859
"IV","2009","02","03",0.377597315239399
"V","2009","02","03",0.47320767313677
"I","2009","02","04",0.375690304097365
"IIA","2009","02","04",0.374634146041145
"IIB","2009","02","04",0.342018756170771
"III","2009","02","04",0.345401879520519
"IV","2009","02","04",0.338613623257572
"V","2009","02","04",0.256110400263473
"I","2009","02","05",NA
"IIA","2009","02","05",0.368020690459604
"IIB","2009","02","05",0.32440964575846
"III","2009","02","05",0.2870190023867
"IV","2009","02","05",0.239526821679087
"V","2009","02","05",0.0514212257092585
