"District","Type","Year","Precipitation"
"Bindura","Min","2015",0.312094149
"Guruve","Min","2015",0.288314518
"Mount Darwin","Min","2015",0.277230964
"Mazowe","Min","2015",0.313733872
"Centenary","Min","2015",0.289478789
"Rushinga","Min","2015",0.286316784
"Shamva","Min","2015",0.312601057
"Chikomba","Min","2015",0.310168378
"Goromonzi","Min","2015",0.316209679
"Marondera","Min","2015",0.315384547
"Mudzi","Min","2015",0.289001553
"Mutoko","Min","2015",0.302536502
"Murehwa","Min","2015",0.308236537
"UMP","Min","2015",0.300436433
"Seke","Min","2015",0.310476775
"Wedza","Min","2015",0.314229998
"Chirumhanzu","Min","2015",0.296663371
"Gokwe North","Min","2015",0.263573353
"Gokwe South","Min","2015",0.282388134
"Gweru","Min","2015",0.274019547
"Kwekwe","Min","2015",0.297957617
"Mberengwa","Min","2015",0.298533282
"Shurugwi","Min","2015",0.302786589
"Zvishavane","Min","2015",0.275856271
"Binga","Min","2015",0.258794869
"Bubi","Min","2015",0.282367844
"Hwange","Min","2015",0.280867601
"Lupane","Min","2015",0.308910625
"Nkayi","Min","2015",0.30277294
"Tsholotsho","Min","2015",0.278026498
"Umguza","Min","2015",0.276385689
"Beitbridge","Min","2015",0.266546582
"Bulilima (North)","Min","2015",0.253319511
"Gwanda","Min","2015",0.270359054
"Insiza","Min","2015",0.266568805
"Mangwe (South)","Min","2015",0.260913974
"Matobo","Min","2015",0.270149655
"Umzingwane","Min","2015",0.274567063
"Bikita","Min","2015",0.292170491
"Chiredzi","Min","2015",0.292306665
"Chivi","Min","2015",0.279564145
"Gutu","Min","2015",0.287448241
"Masvingo","Min","2015",0.310399962
"Mwenezi","Min","2015",0.283555097
"Zaka","Min","2015",0.306446493
"Chegutu","Min","2015",0.289619189
"Hurungwe","Min","2015",0.29171957
"Kadoma","Min","2015",0.287138194
"Kariba","Min","2015",0.204651803
"Makonde","Min","2015",0.299042708
"Zvimba","Min","2015",0.268779948
"Harare","Min","2016",0.282676615
"Bulawayo","Min","2016",0.235736875
"Buhera","Min","2016",0.232322701
"Chimanimani","Min","2016",0.429380892
"Chipinge","Min","2016",0.297023835
"Makoni","Min","2016",0.293478367
"Mutare","Min","2016",0.289008691
"Mutasa","Min","2016",0.426425196
"Nyanga","Min","2016",0.354438833
"Bindura","Min","2016",0.298906793
"Guruve","Min","2016",0.275268311
"Mount Darwin","Min","2016",0.268441685
"Mazowe","Min","2016",0.307403259
"Centenary","Min","2016",0.270805556
"Rushinga","Min","2016",0.273821842
"Shamva","Min","2016",0.299303672
"Chikomba","Min","2016",0.284007799
"Goromonzi","Min","2016",0.300659558
"Marondera","Min","2016",0.300099655
"Mudzi","Min","2016",0.273651576
"Mutoko","Min","2016",0.284670293
"Murehwa","Min","2016",0.292809295
"UMP","Min","2016",0.280212422
"Seke","Min","2016",0.277578578
"Wedza","Min","2016",0.298428406
"Chirumhanzu","Min","2016",0.289409726
"Gokwe North","Min","2016",0.266706168
"Gokwe South","Min","2016",0.279315951
"Gweru","Min","2016",0.27277972
"Kwekwe","Min","2016",0.291723146
"Mberengwa","Min","2016",0.268047493
"Shurugwi","Min","2016",0.295915182
"Zvishavane","Min","2016",0.259207205
"Binga","Min","2016",0.255981527
"Bubi","Min","2016",0.281002105
"Hwange","Min","2016",0.279277142
"Lupane","Min","2016",0.300570381
"Nkayi","Min","2016",0.294104411
"Tsholotsho","Min","2016",0.283174422
"Umguza","Min","2016",0.28264632
"Beitbridge","Min","2016",0.219614921
"Bulilima (North)","Min","2016",0.257318857
"Gwanda","Min","2016",0.243245395
"Insiza","Min","2016",0.252582383
"Mangwe (South)","Min","2016",0.247635468
"Matobo","Min","2016",0.255702789
"Umzingwane","Min","2016",0.26665408
"Bikita","Min","2016",0.267937327
"Chiredzi","Min","2016",0.258449212
"Chivi","Min","2016",0.239397088
"Gutu","Min","2016",0.267658352
"Masvingo","Min","2016",0.277553463
"Mwenezi","Min","2016",0.258978634
"Zaka","Min","2016",0.276463133
"Chegutu","Min","2016",0.271015937
"Hurungwe","Min","2016",0.278953554
"Kadoma","Min","2016",0.28878794
"Kariba","Min","2016",0.212027089
"Makonde","Min","2016",0.297300631
"Zvimba","Min","2016",0.268898233
"Harare","Min","2017",0.311714938
"Bulawayo","Min","2017",0.277959174
"Buhera","Min","2017",0.254221261
"Chimanimani","Min","2017",0.475372092
"Chipinge","Min","2017",0.380605927
"Makoni","Min","2017",0.318542354
"Mutare","Min","2017",0.31906153
"Mutasa","Min","2017",0.457210766
"Nyanga","Min","2017",0.389278863
"Bindura","Min","2017",0.333490269
"Guruve","Min","2017",0.313239843
"Mount Darwin","Min","2017",0.30114024
"Mazowe","Min","2017",0.338806205
"Centenary","Min","2017",0.308355359
"Rushinga","Min","2017",0.302639482
"Shamva","Min","2017",0.328579489
"Chikomba","Min","2017",0.313651076
"Goromonzi","Min","2017",0.33628282
"Marondera","Min","2017",0.322533849
"Mudzi","Min","2017",0.295941001
"Mutoko","Min","2017",0.312641018
"Murehwa","Min","2017",0.324206188
"UMP","Min","2017",0.307476796
"Seke","Min","2017",0.304888017
"Wedza","Min","2017",0.327578568
"Chirumhanzu","Min","2017",0.327691435
"Gokwe North","Min","2017",0.294232654
"Gokwe South","Min","2017",0.311475836
"Gweru","Min","2017",0.312228154
"Kwekwe","Min","2017",0.327396119
"Mberengwa","Min","2017",0.330623034
"Shurugwi","Min","2017",0.33408746
"Zvishavane","Min","2017",0.318713954
"Binga","Min","2017",0.284230693
"Bubi","Min","2017",0.327045052
"Hwange","Min","2017",0.30908714
"Lupane","Min","2017",0.353614752
"Nkayi","Min","2017",0.346727569
"Tsholotsho","Min","2017",0.331698083
"Umguza","Min","2017",0.334857454
"Beitbridge","Min","2017",0.262767889
"Bulilima (North)","Min","2017",0.29316824
"Gwanda","Min","2017",0.28953188
"Insiza","Min","2017",0.304049458
"Mangwe (South)","Min","2017",0.286447872
"Matobo","Min","2017",0.298467993
"Umzingwane","Min","2017",0.322039408
"Bikita","Min","2017",0.320058573
"Chiredzi","Min","2017",0.326795188
"Chivi","Min","2017",0.305288728
"Gutu","Min","2017",0.302677582
"Masvingo","Min","2017",0.340218991
"Mwenezi","Min","2017",0.321128551
"Zaka","Min","2017",0.349373807
"Chegutu","Min","2017",0.314187415
"Hurungwe","Min","2017",0.318000155
"Kadoma","Min","2017",0.321571942
"Kariba","Min","2017",0.215979204
"Makonde","Min","2017",0.324145922
"Zvimba","Min","2017",0.304614345
"Harare","Min","2018",0.304912518
"Bulawayo","Min","2018",0.256539456
"Buhera","Min","2018",0.253758025
"Chimanimani","Min","2018",0.472834533
"Chipinge","Min","2018",0.350707846
"Makoni","Min","2018",0.327679255
"Mutare","Min","2018",0.319606623
"Mutasa","Min","2018",0.466839746
"Nyanga","Min","2018",0.386738582
"Bindura","Min","2018",0.313472082
"Guruve","Min","2018",0.290679286
"Mount Darwin","Min","2018",0.291152078
"Mazowe","Min","2018",0.326705185
"Centenary","Min","2018",0.293155857
"Rushinga","Min","2018",0.294476426
"Shamva","Min","2018",0.316674941
"Chikomba","Min","2018",0.324142134
"Goromonzi","Min","2018",0.33242079
"Marondera","Min","2018",0.336998627
"Mudzi","Min","2018",0.295957444
"Mutoko","Min","2018",0.306868838
"Murehwa","Min","2018",0.322771033
"UMP","Min","2018",0.301856088
"Seke","Min","2018",0.317823402
"Wedza","Min","2018",0.331013676
"Chirumhanzu","Min","2018",0.327230205
"Gokwe North","Min","2018",0.278643598
"Gokwe South","Min","2018",0.295743487
"Gweru","Min","2018",0.294542824
"Kwekwe","Min","2018",0.31208056
"Mberengwa","Min","2018",0.334678978
"Shurugwi","Min","2018",0.326288061
"Zvishavane","Min","2018",0.307219568
"Binga","Min","2018",0.280623446
"Bubi","Min","2018",0.305797994
"Hwange","Min","2018",0.301101866
"Lupane","Min","2018",0.32674826
"Nkayi","Min","2018",0.315638803
"Tsholotsho","Min","2018",0.31282751
"Umguza","Min","2018",0.306118379
"Beitbridge","Min","2018",0.241817629
"Bulilima (North)","Min","2018",0.27184223
"Gwanda","Min","2018",0.267476423
"Insiza","Min","2018",0.293399821
"Mangwe (South)","Min","2018",0.2562997
"Matobo","Min","2018",0.266816277
"Umzingwane","Min","2018",0.289121066
"Bikita","Min","2018",0.312556815
"Chiredzi","Min","2018",0.292899498
"Chivi","Min","2018",0.295926491
"Gutu","Min","2018",0.301837763
"Masvingo","Min","2018",0.338299545
"Mwenezi","Min","2018",0.29163651
"Zaka","Min","2018",0.340566402
"Chegutu","Min","2018",0.304360665
"Hurungwe","Min","2018",0.301063415
"Kadoma","Min","2018",0.303802739
"Kariba","Min","2018",0.218972546
"Makonde","Min","2018",0.303990723
"Zvimba","Min","2018",0.283055509
"Harare","Min","2019",0.26960646
"Bulawayo","Min","2019",0.243085478
"Buhera","Min","2019",0.249636071
"Chimanimani","Min","2019",0.454840542
"Chipinge","Min","2019",0.355528626
"Makoni","Min","2019",0.304160386
"Mutare","Min","2019",0.306419671
"Mutasa","Min","2019",0.432772422
"Nyanga","Min","2019",0.368695981
"Bindura","Min","2019",0.286051567
"Guruve","Min","2019",0.285077409
"Mount Darwin","Min","2019",0.283774139
"Mazowe","Min","2019",0.301040359
"Centenary","Min","2019",0.282927143
"Rushinga","Min","2019",0.289466343
"Shamva","Min","2019",0.299242819
"Chikomba","Min","2019",0.294242752
"Goromonzi","Min","2019",0.291402657
"Marondera","Min","2019",0.297869823
"Mudzi","Min","2019",0.296019361
"Mutoko","Min","2019",0.299289457
"Murehwa","Min","2019",0.302075594
"UMP","Min","2019",0.299808601
"Seke","Min","2019",0.2777213
"Wedza","Min","2019",0.297437015
"Chirumhanzu","Min","2019",0.29013737
"Gokwe North","Min","2019",0.252892977
"Gokwe South","Min","2019",0.276666078
"Gweru","Min","2019",0.256935959
"Kwekwe","Min","2019",0.289996103
"Mberengwa","Min","2019",0.283446019
"Shurugwi","Min","2019",0.285748265
"Zvishavane","Min","2019",0.276562843
"Binga","Min","2019",0.259227777
"Bubi","Min","2019",0.286961082
"Hwange","Min","2019",0.282953954
"Lupane","Min","2019",0.302276594
"Nkayi","Min","2019",0.287327699
"Tsholotsho","Min","2019",0.288170419
"Umguza","Min","2019",0.287738828
"Beitbridge","Min","2019",0.230363812
"Bulilima (North)","Min","2019",0.260162387
"Gwanda","Min","2019",0.258183863
"Insiza","Min","2019",0.254814796
"Mangwe (South)","Min","2019",0.251979648
"Matobo","Min","2019",0.258186052
"Umzingwane","Min","2019",0.266302545
"Bikita","Min","2019",0.316634612
"Chiredzi","Min","2019",0.283555149
"Chivi","Min","2019",0.270388599
"Gutu","Min","2019",0.286328241
"Masvingo","Min","2019",0.31392154
"Mwenezi","Min","2019",0.275869085
"Zaka","Min","2019",0.327699914
"Chegutu","Min","2019",0.280854584
"Hurungwe","Min","2019",0.270732821
"Kadoma","Min","2019",0.285905477
"Kariba","Min","2019",0.190049001
"Makonde","Min","2019",0.277986665
"Zvimba","Min","2019",0.260445465
"Harare","Min","2020",0.265233831
"Bulawayo","Min","2020",0.245128205
"Buhera","Min","2020",0.220142806
"Chimanimani","Min","2020",0.427374741
"Chipinge","Min","2020",0.278323226
"Makoni","Min","2020",0.288100098
"Mutare","Min","2020",0.250674281
"Mutasa","Min","2020",0.375759136
"Nyanga","Min","2020",0.342792203
"Bindura","Min","2020",0.302257066
"Guruve","Min","2020",0.29444247
"Mount Darwin","Min","2020",0.27388962
"Mazowe","Min","2020",0.300224726
"Centenary","Min","2020",0.289672468
"Rushinga","Min","2020",0.288214896
"Shamva","Min","2020",0.307544982
"Chikomba","Min","2020",0.284255348
"Goromonzi","Min","2020",0.295850459
"Marondera","Min","2020",0.293736899
"Mudzi","Min","2020",0.291024277
"Mutoko","Min","2020",0.295409967
"Murehwa","Min","2020",0.292631886
"UMP","Min","2020",0.298853292
"Seke","Min","2020",0.274050781
"Wedza","Min","2020",0.274132582
"Chirumhanzu","Min","2020",0.283230131
"Gokwe North","Min","2020",0.268979517
"Gokwe South","Min","2020",0.279998745
"Gweru","Min","2020",0.261254409
"Kwekwe","Min","2020",0.289015867
"Mberengwa","Min","2020",0.270898058
"Shurugwi","Min","2020",0.255724539
"Zvishavane","Min","2020",0.246574309
"Binga","Min","2020",0.260411715
"Bubi","Min","2020",0.295145601
"Hwange","Min","2020",0.286148691
"Lupane","Min","2020",0.29938862
"Nkayi","Min","2020",0.291364361
"Tsholotsho","Min","2020",0.28874166
"Umguza","Min","2020",0.292640057
"Beitbridge","Min","2020",0.219199401
"Bulilima (North)","Min","2020",0.258444483
"Gwanda","Min","2020",0.234391409
"Insiza","Min","2020",0.25155439
"Mangwe (South)","Min","2020",0.23108914
"Matobo","Min","2020",0.226123555
"Umzingwane","Min","2020",0.246368576
"Bikita","Min","2020",0.272061957
"Chiredzi","Min","2020",0.306360494
"Chivi","Min","2020",0.24164856
"Gutu","Min","2020",0.263881361
"Masvingo","Min","2020",0.302507942
"Mwenezi","Min","2020",0.279471528
"Zaka","Min","2020",0.320202779
"Chegutu","Min","2020",0.279486329
"Hurungwe","Min","2020",0.294737418
"Kadoma","Min","2020",0.284471951
"Kariba","Min","2020",0.195501449
"Makonde","Min","2020",0.296787423
"Zvimba","Min","2020",0.266673721
"Harare","Min","2021",0.289209455
"Bulawayo","Min","2021",0.273817897
"Buhera","Min","2021",0.255414979
"Chimanimani","Min","2021",0.483045624
"Chipinge","Min","2021",0.396714116
"Makoni","Min","2021",0.323876791
"Mutare","Min","2021",0.323838028
"Mutasa","Min","2021",0.478192594
"Nyanga","Min","2021",0.398860687
"Bindura","Min","2021",0.315946715
"Guruve","Min","2021",0.303866727
"Mount Darwin","Min","2021",0.283453275
"Mazowe","Min","2021",0.324378876
"Centenary","Min","2021",0.298408119
"Rushinga","Min","2021",0.300424657
"Shamva","Min","2021",0.315590345
"Chikomba","Min","2021",0.316011447
"Goromonzi","Min","2021",0.323779196
"Marondera","Min","2021",0.320846826
"Mudzi","Min","2021",0.306523883
"Mutoko","Min","2021",0.312002115
"Murehwa","Min","2021",0.322234773
"UMP","Min","2021",0.310987607
"Seke","Min","2021",0.301943128
"Wedza","Min","2021",0.323283553
"Chirumhanzu","Min","2021",0.331427862
"Gokwe North","Min","2021",0.29029897
"Gokwe South","Min","2021",0.307542489
"Gweru","Min","2021",0.309831076
"Kwekwe","Min","2021",0.332244294
"Mberengwa","Min","2021",0.327813712
"Shurugwi","Min","2021",0.330704224
"Zvishavane","Min","2021",0.3160439
"Binga","Min","2021",0.278550401
"Bubi","Min","2021",0.310163804
"Hwange","Min","2021",0.315118101
"Lupane","Min","2021",0.338336356
"Nkayi","Min","2021",0.320458198
"Tsholotsho","Min","2021",0.322987469
"Umguza","Min","2021",0.324250433
"Beitbridge","Min","2021",0.272435168
"Bulilima (North)","Min","2021",0.286687275
"Gwanda","Min","2021",0.296160311
"Insiza","Min","2021",0.297806248
"Mangwe (South)","Min","2021",0.28345871
"Matobo","Min","2021",0.292133402
"Umzingwane","Min","2021",0.30733004
"Bikita","Min","2021",0.336320074
"Chiredzi","Min","2021",0.32001426
"Chivi","Min","2021",0.303604122
"Gutu","Min","2021",0.301128542
"Masvingo","Min","2021",0.345285704
"Mwenezi","Min","2021",0.311479957
"Zaka","Min","2021",0.357562569
"Chegutu","Min","2021",0.304253741
"Hurungwe","Min","2021",0.308646454
"Kadoma","Min","2021",0.317831609
"Kariba","Min","2021",0.213597628
"Makonde","Min","2021",0.309490701
"Zvimba","Min","2021",0.28868535
